***SESSION HEADER***
{
    "Participant": "0",
    "Timestamp": "17-19-59-02-04-2026"
}
---SESSION HEADER---
time; camera.position; camera.direction; hand.position; hand.direction; input; fps
130.443810; (148.434, 28.240, 20.665); (20.169, 237.583, 357.205); (148.177, 27.903, 20.693); (352.044, 249.606, 329.155); []; 19.280865
130.444884; (148.434, 28.240, 20.665); (20.169, 237.583, 357.205); (148.177, 27.903, 20.693); (352.044, 249.606, 329.155); []; 19.280865
130.494416; (148.434, 28.240, 20.665); (20.258, 237.577, 357.137); (148.177, 27.903, 20.694); (351.883, 249.269, 327.366); []; 19.386423
130.496512; (148.434, 28.240, 20.665); (20.258, 237.577, 357.137); (148.177, 27.903, 20.694); (351.883, 249.269, 327.366); []; 19.386423
130.547418; (148.432, 28.240, 20.664); (20.376, 237.566, 357.362); (148.177, 27.899, 20.695); (353.279, 249.426, 326.004); []; 19.332729
130.548428; (148.432, 28.240, 20.664); (20.376, 237.566, 357.362); (148.177, 27.899, 20.695); (353.279, 249.426, 326.004); []; 19.332729
130.597338; (143.677, 28.192, 18.783); (20.398, 237.456, 357.250); (143.422, 27.852, 18.815); (352.677, 249.703, 325.798); [R_PadTouch]; 19.302269
130.599309; (143.677, 28.192, 18.783); (20.398, 237.456, 357.250); (143.422, 27.852, 18.815); (352.677, 249.703, 325.798); [R_PadTouch]; 19.302269
130.600311; (143.677, 28.192, 18.783); (20.398, 237.456, 357.250); (143.422, 27.852, 18.815); (352.677, 249.703, 325.798); [R_PadTouch]; 19.302269
130.651524; (143.677, 28.192, 18.783); (20.419, 236.983, 357.444); (143.421, 27.848, 18.816); (354.775, 249.702, 322.187); [R_PadTouch]; 19.332150
130.652525; (143.677, 28.192, 18.783); (20.419, 236.983, 357.444); (143.421, 27.848, 18.816); (354.775, 249.702, 322.187); [R_PadTouch]; 19.332150
130.701074; (143.677, 28.192, 18.783); (20.394, 236.558, 357.444); (143.421, 27.847, 18.816); (354.992, 249.310, 322.454); [R_PadTouch]; 19.280830
130.702584; (143.677, 28.192, 18.783); (20.394, 236.558, 357.444); (143.421, 27.847, 18.816); (354.992, 249.310, 322.454); [R_PadTouch]; 19.280830
130.752655; (143.678, 28.192, 18.782); (20.128, 235.540, 357.434); (143.420, 27.847, 18.817); (355.552, 249.647, 321.519); [R_Axis0,R_PadTouch]; 19.415964
130.754666; (143.678, 28.192, 18.782); (20.128, 235.540, 357.434); (143.420, 27.847, 18.817); (355.552, 249.647, 321.519); [R_Axis0,R_PadTouch]; 19.415964
130.755677; (143.678, 28.192, 18.782); (20.128, 235.540, 357.434); (143.420, 27.847, 18.817); (355.552, 249.647, 321.519); [R_Axis0,R_PadTouch]; 19.415964
130.804850; (143.678, 28.192, 18.781); (20.034, 234.943, 357.425); (143.421, 27.847, 18.817); (355.321, 248.903, 320.982); [R_Axis0,R_PadTouch]; 19.337885
130.806020; (143.678, 28.192, 18.781); (20.034, 234.943, 357.425); (143.421, 27.847, 18.817); (355.321, 248.903, 320.982); [R_Axis0,R_PadTouch]; 19.337885
130.856398; (143.680, 28.193, 18.780); (19.844, 233.469, 357.580); (143.422, 27.848, 18.814); (355.943, 248.225, 318.829); [R_Axis0,R_PadTouch]; 19.339169
130.858394; (143.680, 28.193, 18.780); (19.844, 233.469, 357.580); (143.422, 27.848, 18.814); (355.943, 248.225, 318.829); [R_Axis0,R_PadTouch]; 19.339169
130.907464; (143.681, 28.192, 18.780); (19.953, 232.786, 357.679); (143.423, 27.849, 18.812); (355.550, 247.401, 319.710); [R_Axis0,R_PadTouch]; 19.346916
130.908458; (143.681, 28.192, 18.780); (19.953, 232.786, 357.679); (143.423, 27.849, 18.812); (355.550, 247.401, 319.710); [R_Axis0,R_PadTouch]; 19.346916
130.909460; (143.681, 28.192, 18.780); (19.953, 232.786, 357.679); (143.423, 27.849, 18.812); (355.550, 247.401, 319.710); [R_Axis0,R_PadTouch]; 19.346916
130.960131; (143.681, 28.191, 18.781); (20.510, 232.152, 357.491); (143.425, 27.852, 18.809); (354.669, 247.233, 320.142); [R_Axis0,R_PadTouch]; 19.389330
130.962348; (143.681, 28.191, 18.781); (20.510, 232.152, 357.491); (143.425, 27.852, 18.809); (354.669, 247.233, 320.142); [R_Axis0,R_PadTouch]; 19.389330
131.009350; (143.681, 28.190, 18.782); (20.735, 232.015, 357.119); (143.426, 27.858, 18.803); (352.841, 245.494, 322.708); [R_Axis0,R_PadTouch]; 19.308327
131.010881; (143.681, 28.190, 18.782); (20.735, 232.015, 357.119); (143.426, 27.858, 18.803); (352.841, 245.494, 322.708); [R_Axis0,R_PadTouch]; 19.308327
131.059465; (143.682, 28.190, 18.782); (20.681, 231.937, 357.270); (143.425, 27.862, 18.802); (352.418, 245.465, 322.797); [R_Axis0,R_PadTouch]; 19.505283
131.061532; (143.682, 28.190, 18.782); (20.681, 231.937, 357.270); (143.425, 27.862, 18.802); (352.418, 245.465, 322.797); [R_Axis0,R_PadTouch]; 19.505283
131.112346; (143.682, 28.190, 18.782); (20.628, 231.522, 357.156); (143.424, 27.870, 18.800); (350.681, 245.018, 323.362); [R_Axis0,R_PadTouch]; 19.536964
131.114359; (143.682, 28.190, 18.782); (20.628, 231.522, 357.156); (143.424, 27.870, 18.800); (350.681, 245.018, 323.362); [R_Axis0,R_PadTouch]; 19.536964
131.114863; (143.682, 28.190, 18.782); (20.628, 231.522, 357.156); (143.424, 27.870, 18.800); (350.681, 245.018, 323.362); [R_Axis0,R_PadTouch]; 19.536964
131.163089; (143.682, 28.189, 18.783); (20.564, 231.278, 357.125); (143.424, 27.875, 18.799); (349.940, 244.731, 323.153); [R_Axis0,R_PadTouch]; 19.434547
131.164091; (143.682, 28.189, 18.783); (20.564, 231.278, 357.125); (143.424, 27.875, 18.799); (349.940, 244.731, 323.153); [R_Axis0,R_PadTouch]; 19.434547
131.213673; (143.682, 28.189, 18.783); (20.819, 231.012, 356.685); (143.426, 27.882, 18.795); (348.821, 243.632, 322.059); [R_Axis0,R_PadTouch]; 19.558935
131.215829; (143.682, 28.189, 18.783); (20.819, 231.012, 356.685); (143.426, 27.882, 18.795); (348.821, 243.632, 322.059); [R_Axis0,R_PadTouch]; 19.558935
131.264941; (143.682, 28.189, 18.783); (20.861, 230.954, 356.604); (143.427, 27.885, 18.793); (348.085, 243.163, 321.019); [R_Axis0,R_PadTouch]; 19.512712
131.266370; (143.682, 28.189, 18.783); (20.861, 230.954, 356.604); (143.427, 27.885, 18.793); (348.085, 243.163, 321.019); [R_Axis0,R_PadTouch]; 19.512712
131.267372; (143.682, 28.189, 18.783); (20.861, 230.954, 356.604); (143.427, 27.885, 18.793); (348.085, 243.163, 321.019); [R_Axis0,R_PadTouch]; 19.512712
131.317615; (143.682, 28.189, 18.783); (20.734, 231.046, 356.496); (143.431, 27.894, 18.790); (344.558, 242.142, 320.725); [R_PadTouch]; 19.543100
131.318626; (143.682, 28.189, 18.783); (20.734, 231.046, 356.496); (143.431, 27.894, 18.790); (344.558, 242.142, 320.725); [R_PadTouch]; 19.543100
131.368356; (143.681, 28.188, 18.783); (20.664, 231.142, 356.684); (143.433, 27.895, 18.787); (344.825, 241.521, 322.038); [R_PadTouch]; 19.497442
131.370368; (143.681, 28.188, 18.783); (20.664, 231.142, 356.684); (143.433, 27.895, 18.787); (344.825, 241.521, 322.038); [R_PadTouch]; 19.497442
131.418473; (143.681, 28.188, 18.783); (20.489, 231.062, 356.724); (143.434, 27.897, 18.784); (344.096, 241.091, 320.598); []; 19.488800
131.420640; (143.681, 28.188, 18.783); (20.489, 231.062, 356.724); (143.434, 27.897, 18.784); (344.096, 241.091, 320.598); []; 19.488800
131.421694; (143.681, 28.188, 18.783); (20.489, 231.062, 356.724); (143.434, 27.897, 18.784); (344.096, 241.091, 320.598); []; 19.488800
131.471909; (143.680, 28.189, 18.783); (20.313, 231.001, 356.838); (143.436, 27.898, 18.782); (343.202, 240.201, 321.154); []; 19.520309
131.473229; (143.680, 28.189, 18.783); (20.313, 231.001, 356.838); (143.436, 27.898, 18.782); (343.202, 240.201, 321.154); []; 19.520309
131.523141; (143.679, 28.189, 18.782); (20.035, 230.728, 357.192); (143.438, 27.899, 18.778); (343.253, 239.031, 319.963); []; 19.411957
131.524360; (143.679, 28.189, 18.782); (20.035, 230.728, 357.192); (143.438, 27.899, 18.778); (343.253, 239.031, 319.963); []; 19.411957
131.573460; (138.307, 28.165, 16.130); (19.999, 230.588, 357.267); (138.066, 27.874, 16.125); (343.208, 238.791, 319.761); []; 19.500927
131.574967; (138.307, 28.165, 16.130); (19.999, 230.588, 357.267); (138.066, 27.874, 16.125); (343.208, 238.791, 319.761); []; 19.500927
131.624494; (138.306, 28.165, 16.130); (19.809, 230.317, 357.475); (138.067, 27.869, 16.120); (345.443, 238.065, 321.943); [R_PadTouch]; 19.488729
131.626937; (138.306, 28.165, 16.130); (19.809, 230.317, 357.475); (138.067, 27.869, 16.120); (345.443, 238.065, 321.943); [R_PadTouch]; 19.488729
131.629039; (138.306, 28.165, 16.130); (19.809, 230.317, 357.475); (138.067, 27.869, 16.120); (345.443, 238.065, 321.943); [R_PadTouch]; 19.488729
131.675376; (138.306, 28.166, 16.129); (19.480, 229.838, 357.870); (138.071, 27.862, 16.112); (346.141, 237.502, 321.451); [R_PadTouch]; 19.448780
131.676391; (138.306, 28.166, 16.129); (19.480, 229.838, 357.870); (138.071, 27.862, 16.112); (346.141, 237.502, 321.451); [R_PadTouch]; 19.448780
131.730207; (138.306, 28.166, 16.128); (19.278, 229.269, 358.030); (138.073, 27.857, 16.108); (347.808, 237.131, 320.327); [R_PadTouch]; 19.608181
131.732611; (138.306, 28.166, 16.128); (19.278, 229.269, 358.030); (138.073, 27.857, 16.108); (347.808, 237.131, 320.327); [R_PadTouch]; 19.608181
131.733613; (138.306, 28.166, 16.128); (19.278, 229.269, 358.030); (138.073, 27.857, 16.108); (347.808, 237.131, 320.327); [R_PadTouch]; 19.608181
131.783681; (138.306, 28.166, 16.125); (19.434, 227.247, 358.262); (138.081, 27.848, 16.095); (349.846, 233.017, 320.547); [R_PadTouch]; 19.233870
131.785668; (138.306, 28.166, 16.125); (19.434, 227.247, 358.262); (138.081, 27.848, 16.095); (349.846, 233.017, 320.547); [R_PadTouch]; 19.233870
131.837829; (138.307, 28.165, 16.124); (19.805, 226.039, 358.039); (138.084, 27.845, 16.091); (350.488, 232.630, 319.906); [R_PadTouch]; 19.161341
131.838831; (138.307, 28.165, 16.124); (19.805, 226.039, 358.039); (138.084, 27.845, 16.091); (350.488, 232.630, 319.906); [R_PadTouch]; 19.161341
131.889072; (138.307, 28.162, 16.121); (20.987, 223.353, 357.381); (138.093, 27.844, 16.079); (350.570, 229.857, 321.362); [R_PadTouch]; 19.085196
131.890199; (138.307, 28.162, 16.121); (20.987, 223.353, 357.381); (138.093, 27.844, 16.079); (350.570, 229.857, 321.362); [R_PadTouch]; 19.085196
131.891707; (138.307, 28.162, 16.121); (20.987, 223.353, 357.381); (138.093, 27.844, 16.079); (350.570, 229.857, 321.362); [R_PadTouch]; 19.085196
131.941473; (138.308, 28.159, 16.119); (22.226, 220.837, 356.647); (138.099, 27.846, 16.070); (350.368, 228.274, 321.540); [R_PadTouch]; 19.083151
131.942475; (138.308, 28.159, 16.119); (22.226, 220.837, 356.647); (138.099, 27.846, 16.070); (350.368, 228.274, 321.540); [R_PadTouch]; 19.083151
131.993866; (138.309, 28.158, 16.118); (22.625, 219.831, 356.423); (138.102, 27.847, 16.066); (349.863, 226.982, 322.521); [R_PadTouch]; 19.127029
131.996348; (138.309, 28.158, 16.118); (22.625, 219.831, 356.423); (138.102, 27.847, 16.066); (349.863, 226.982, 322.521); [R_PadTouch]; 19.127029
132.047092; (138.310, 28.158, 16.117); (22.398, 218.655, 356.611); (138.107, 27.847, 16.059); (350.282, 225.395, 321.987); [R_PadTouch]; 19.043844
132.048094; (138.310, 28.158, 16.117); (22.398, 218.655, 356.611); (138.107, 27.847, 16.059); (350.282, 225.395, 321.987); [R_PadTouch]; 19.043844
132.050199; (138.310, 28.158, 16.117); (22.398, 218.655, 356.611); (138.107, 27.847, 16.059); (350.282, 225.395, 321.987); [R_PadTouch]; 19.043844
132.102005; (138.311, 28.158, 16.117); (22.320, 218.250, 356.869); (138.111, 27.848, 16.055); (349.936, 224.128, 323.168); [R_PadTouch]; 19.026953
132.103257; (138.311, 28.158, 16.117); (22.320, 218.250, 356.869); (138.111, 27.848, 16.055); (349.936, 224.128, 323.168); [R_PadTouch]; 19.026953
132.153867; (138.311, 28.159, 16.116); (21.900, 217.791, 357.217); (138.113, 27.849, 16.052); (349.776, 224.050, 323.420); [R_PadTouch]; 18.917810
132.154869; (138.311, 28.159, 16.116); (21.900, 217.791, 357.217); (138.113, 27.849, 16.052); (349.776, 224.050, 323.420); [R_PadTouch]; 18.917810
132.155969; (138.311, 28.159, 16.116); (21.900, 217.791, 357.217); (138.113, 27.849, 16.052); (349.776, 224.050, 323.420); [R_PadTouch]; 18.917810
132.207981; (138.311, 28.159, 16.115); (21.823, 217.524, 357.447); (138.116, 27.850, 16.049); (349.571, 222.575, 323.843); [R_PadTouch]; 18.942734
132.208486; (138.311, 28.159, 16.115); (21.823, 217.524, 357.447); (138.116, 27.850, 16.049); (349.571, 222.575, 323.843); [R_PadTouch]; 18.942734
132.258865; (138.311, 28.159, 16.115); (21.864, 217.417, 357.418); (138.116, 27.850, 16.049); (349.796, 222.163, 321.494); [R_PadTouch]; 18.919510
132.260877; (138.311, 28.159, 16.115); (21.864, 217.417, 357.418); (138.116, 27.850, 16.049); (349.796, 222.163, 321.494); [R_PadTouch]; 18.919510
132.312454; (138.311, 28.159, 16.115); (21.883, 217.225, 357.615); (138.117, 27.851, 16.047); (349.108, 222.310, 324.945); [R_Axis0,R_PadTouch]; 18.967718
132.313960; (138.311, 28.159, 16.115); (21.883, 217.225, 357.615); (138.117, 27.851, 16.047); (349.108, 222.310, 324.945); [R_Axis0,R_PadTouch]; 18.967718
132.314970; (138.311, 28.159, 16.115); (21.883, 217.225, 357.615); (138.117, 27.851, 16.047); (349.108, 222.310, 324.945); [R_Axis0,R_PadTouch]; 18.967718
132.364898; (138.311, 28.159, 16.115); (21.850, 217.132, 357.554); (138.117, 27.851, 16.047); (349.271, 222.295, 323.982); [R_Axis0,R_PadTouch]; 18.924002
132.366405; (138.311, 28.159, 16.115); (21.850, 217.132, 357.554); (138.117, 27.851, 16.047); (349.271, 222.295, 323.982); [R_Axis0,R_PadTouch]; 18.924002
132.416825; (138.310, 28.159, 16.115); (21.822, 217.012, 357.542); (138.116, 27.845, 16.045); (351.294, 221.404, 321.223); [R_Axis0,R_PadTouch]; 19.014120
132.419241; (138.310, 28.159, 16.115); (21.822, 217.012, 357.542); (138.116, 27.845, 16.045); (351.294, 221.404, 321.223); [R_Axis0,R_PadTouch]; 19.014120
132.468548; (138.309, 28.159, 16.115); (21.914, 217.001, 357.392); (138.116, 27.838, 16.042); (352.693, 220.924, 321.091); [R_Axis0,R_PadTouch]; 18.955917
132.470693; (138.309, 28.159, 16.115); (21.914, 217.001, 357.392); (138.116, 27.838, 16.042); (352.693, 220.924, 321.091); [R_Axis0,R_PadTouch]; 18.955917
132.471717; (138.309, 28.159, 16.115); (21.914, 217.001, 357.392); (138.116, 27.838, 16.042); (352.693, 220.924, 321.091); [R_Axis0,R_PadTouch]; 18.955917
132.521655; (138.307, 28.158, 16.115); (22.265, 217.246, 356.933); (138.102, 27.802, 16.037); (0.787, 223.355, 311.097); [R_Axis0,R_PadTouch]; 19.033373
132.522657; (138.307, 28.158, 16.115); (22.265, 217.246, 356.933); (138.102, 27.802, 16.037); (0.787, 223.355, 311.097); [R_Axis0,R_PadTouch]; 19.033373
132.572414; (138.304, 28.155, 16.113); (23.829, 218.010, 355.485); (138.092, 27.742, 16.034); (14.315, 224.894, 308.654); [R_Axis0,R_PadTouch]; 19.058685
132.574862; (138.304, 28.155, 16.113); (23.829, 218.010, 355.485); (138.092, 27.742, 16.034); (14.315, 224.894, 308.654); [R_Axis0,R_PadTouch]; 19.058685
132.625951; (138.302, 28.153, 16.113); (24.891, 218.426, 354.989); (138.088, 27.729, 16.034); (12.658, 226.165, 313.845); [R_Axis0,R_PadTouch]; 19.114235
132.627458; (138.302, 28.153, 16.113); (24.891, 218.426, 354.989); (138.088, 27.729, 16.034); (12.658, 226.165, 313.845); [R_Axis0,R_PadTouch]; 19.114235
132.627963; (138.302, 28.153, 16.113); (24.891, 218.426, 354.989); (138.088, 27.729, 16.034); (12.658, 226.165, 313.845); [R_Axis0,R_PadTouch]; 19.114235
132.679453; (138.299, 28.149, 16.112); (27.147, 218.519, 354.844); (138.082, 27.694, 16.043); (20.638, 230.026, 311.280); [R_Axis0,R_PadTouch]; 19.071012
132.680465; (138.299, 28.149, 16.112); (27.147, 218.519, 354.844); (138.082, 27.694, 16.043); (20.638, 230.026, 311.280); [R_Axis0,R_PadTouch]; 19.071012
132.732564; (138.298, 28.147, 16.111); (28.275, 218.591, 354.566); (138.081, 27.684, 16.046); (21.106, 231.035, 314.727); [R_Axis0,R_PadTouch]; 19.055481
132.734576; (138.298, 28.147, 16.111); (28.275, 218.591, 354.566); (138.081, 27.684, 16.046); (21.106, 231.035, 314.727); [R_Axis0,R_PadTouch]; 19.055481
132.735081; (138.298, 28.147, 16.111); (28.275, 218.591, 354.566); (138.081, 27.684, 16.046); (21.106, 231.035, 314.727); [R_Axis0,R_PadTouch]; 19.055481
132.785185; (138.296, 28.144, 16.110); (30.055, 219.363, 354.443); (138.081, 27.676, 16.050); (22.201, 230.123, 311.462); [R_Axis0,R_PadTouch]; 18.923899
132.786285; (138.296, 28.144, 16.110); (30.055, 219.363, 354.443); (138.081, 27.676, 16.050); (22.201, 230.123, 311.462); [R_Axis0,R_PadTouch]; 18.923899
132.838522; (138.294, 28.141, 16.111); (30.977, 221.514, 353.836); (138.082, 27.675, 16.055); (21.373, 231.766, 313.265); [R_Axis0,R_PadTouch]; 18.980970
132.839524; (138.294, 28.141, 16.111); (30.977, 221.514, 353.836); (138.082, 27.675, 16.055); (21.373, 231.766, 313.265); [R_Axis0,R_PadTouch]; 18.980970
132.891484; (138.295, 28.139, 16.113); (31.521, 222.482, 353.907); (138.083, 27.671, 16.059); (22.545, 233.436, 312.249); [R_Axis0,R_PadTouch]; 18.914463
132.893528; (138.295, 28.139, 16.113); (31.521, 222.482, 353.907); (138.083, 27.671, 16.059); (22.545, 233.436, 312.249); [R_Axis0,R_PadTouch]; 18.914463
132.894530; (138.295, 28.139, 16.113); (31.521, 222.482, 353.907); (138.083, 27.671, 16.059); (22.545, 233.436, 312.249); [R_Axis0,R_PadTouch]; 18.914463
132.947592; (138.299, 28.137, 16.119); (32.021, 223.633, 354.448); (138.089, 27.667, 16.065); (23.094, 232.862, 312.509); [R_Axis0,R_PadTouch]; 18.879482
132.948602; (138.299, 28.137, 16.119); (32.021, 223.633, 354.448); (138.089, 27.667, 16.065); (23.094, 232.862, 312.509); [R_Axis0,R_PadTouch]; 18.879482
133.001075; (138.303, 28.138, 16.122); (31.780, 223.818, 354.483); (138.092, 27.670, 16.067); (21.708, 231.246, 310.586); [R_Axis0,R_PadTouch]; 18.732988
133.002321; (138.303, 28.138, 16.122); (31.780, 223.818, 354.483); (138.092, 27.670, 16.067); (21.708, 231.246, 310.586); [R_Axis0,R_PadTouch]; 18.732988
133.003323; (138.303, 28.138, 16.122); (31.780, 223.818, 354.483); (138.092, 27.670, 16.067); (21.708, 231.246, 310.586); [R_Axis0,R_PadTouch]; 18.732988
133.056572; (138.311, 28.141, 16.131); (31.139, 223.493, 355.715); (138.095, 27.673, 16.076); (21.868, 232.350, 313.946); [R_Axis0,R_PadTouch]; 18.690384
133.057574; (138.311, 28.141, 16.131); (31.139, 223.493, 355.715); (138.095, 27.673, 16.076); (21.868, 232.350, 313.946); [R_Axis0,R_PadTouch]; 18.690384
133.110024; (138.320, 28.146, 16.141); (29.599, 222.623, 356.488); (138.100, 27.686, 16.082); (17.239, 231.136, 319.025); [R_Axis0,R_PadTouch]; 18.566420
133.112174; (138.320, 28.146, 16.141); (29.599, 222.623, 356.488); (138.100, 27.686, 16.082); (17.239, 231.136, 319.025); [R_Axis0,R_PadTouch]; 18.566420
133.113176; (138.320, 28.146, 16.141); (29.599, 222.623, 356.488); (138.100, 27.686, 16.082); (17.239, 231.136, 319.025); [R_Axis0,R_PadTouch]; 18.566420
133.167594; (138.324, 28.147, 16.146); (28.546, 221.851, 356.873); (138.103, 27.686, 16.087); (18.612, 230.518, 319.408); [R_PadTouch]; 18.517332
133.168757; (138.324, 28.147, 16.146); (28.546, 221.851, 356.873); (138.103, 27.686, 16.087); (18.612, 230.518, 319.408); [R_PadTouch]; 18.517332
133.221340; (138.333, 28.146, 16.158); (27.665, 220.553, 357.137); (138.111, 27.690, 16.097); (17.203, 229.249, 319.794); []; 18.452087
133.222342; (138.333, 28.146, 16.158); (27.665, 220.553, 357.137); (138.111, 27.690, 16.097); (17.203, 229.249, 319.794); []; 18.452087
133.223381; (138.333, 28.146, 16.158); (27.665, 220.553, 357.137); (138.111, 27.690, 16.097); (17.203, 229.249, 319.794); []; 18.452087
133.274876; (138.344, 28.145, 16.173); (28.221, 219.396, 356.848); (138.121, 27.695, 16.107); (16.329, 228.758, 318.945); []; 18.372562
133.276069; (138.344, 28.145, 16.173); (28.221, 219.396, 356.848); (138.121, 27.695, 16.107); (16.329, 228.758, 318.945); []; 18.372562
133.329892; (138.348, 28.146, 16.180); (27.432, 218.988, 356.655); (138.126, 27.696, 16.111); (16.459, 228.236, 317.714); []; 18.435909
133.330903; (138.348, 28.146, 16.180); (27.432, 218.988, 356.655); (138.126, 27.696, 16.111); (16.459, 228.236, 317.714); []; 18.435909
133.333097; (138.348, 28.146, 16.180); (27.432, 218.988, 356.655); (138.126, 27.696, 16.111); (16.459, 228.236, 317.714); []; 18.435909
133.384154; (138.356, 28.149, 16.193); (25.061, 217.914, 356.796); (138.139, 27.705, 16.116); (13.329, 226.091, 319.284); []; 18.364977
133.385948; (138.356, 28.149, 16.193); (25.061, 217.914, 356.796); (138.139, 27.705, 16.116); (13.329, 226.091, 319.284); []; 18.364977
133.438377; (135.707, 28.151, 14.161); (23.668, 217.687, 357.059); (135.491, 27.709, 14.082); (12.385, 225.702, 319.219); []; 18.413122
133.438882; (135.707, 28.151, 14.161); (23.668, 217.687, 357.059); (135.491, 27.709, 14.082); (12.385, 225.702, 319.219); []; 18.413122
133.490162; (135.716, 28.153, 14.173); (22.220, 216.963, 356.583); (135.505, 27.717, 14.088); (10.653, 223.743, 320.699); []; 18.445768
