***SESSION HEADER***
{
    "Participant": "0",
    "Timestamp": "17-19-59-02-04-2026"
}
---SESSION HEADER---
time; camera.position; camera.direction; hand.position; hand.direction; input; fps
78.131247; (39.687, 28.238, 18.542); (32.519, 100.152, 358.632); (39.943, 27.809, 18.293); (14.201, 100.653, 339.599); [R_Axis0,R_PadTouch]; 24.578699
78.178161; (39.687, 28.237, 18.543); (32.711, 100.123, 358.534); (39.939, 27.802, 18.289); (15.485, 101.876, 339.791); [R_Axis0,R_PadTouch]; 23.757410
78.179669; (39.687, 28.237, 18.543); (32.711, 100.123, 358.534); (39.939, 27.802, 18.289); (15.485, 101.876, 339.791); [R_Axis0,R_PadTouch]; 23.757410
78.225081; (39.686, 28.237, 18.543); (33.279, 100.758, 358.482); (39.934, 27.795, 18.284); (16.442, 103.418, 341.517); [R_Axis0,R_PadTouch]; 23.150686
78.226083; (39.686, 28.237, 18.543); (33.279, 100.758, 358.482); (39.934, 27.795, 18.284); (16.442, 103.418, 341.517); [R_Axis0,R_PadTouch]; 23.150686
78.272569; (39.686, 28.236, 18.541); (33.506, 102.780, 358.595); (39.918, 27.776, 18.266); (20.584, 108.568, 340.657); [R_Axis0,R_PadTouch]; 22.732632
78.274644; (39.686, 28.236, 18.541); (33.506, 102.780, 358.595); (39.918, 27.776, 18.266); (20.584, 108.568, 340.657); [R_Axis0,R_PadTouch]; 22.732632
78.275646; (39.686, 28.236, 18.541); (33.506, 102.780, 358.595); (39.918, 27.776, 18.266); (20.584, 108.568, 340.657); [R_Axis0,R_PadTouch]; 22.732632
78.321268; (39.686, 28.235, 18.540); (33.780, 104.413, 358.858); (39.912, 27.770, 18.258); (20.988, 109.834, 341.971); [R_Axis0,R_PadTouch]; 22.361370
78.322287; (39.686, 28.235, 18.540); (33.780, 104.413, 358.858); (39.912, 27.770, 18.258); (20.988, 109.834, 341.971); [R_Axis0,R_PadTouch]; 22.361370
78.368065; (39.686, 28.234, 18.537); (33.787, 107.132, 359.724); (39.905, 27.768, 18.249); (21.086, 110.446, 339.376); [R_Axis0,R_PadTouch]; 22.095245
78.370386; (39.686, 28.234, 18.537); (33.787, 107.132, 359.724); (39.905, 27.768, 18.249); (21.086, 110.446, 339.376); [R_Axis0,R_PadTouch]; 22.095245
78.407725; (39.686, 28.234, 18.536); (33.627, 108.162, 0.164); (39.904, 27.772, 18.247); (19.732, 110.751, 340.378); [R_Axis0,R_PadTouch]; 21.863876
78.408727; (39.686, 28.234, 18.536); (33.627, 108.162, 0.164); (39.904, 27.772, 18.247); (19.732, 110.751, 340.378); [R_Axis0,R_PadTouch]; 21.863876
78.447048; (39.686, 28.234, 18.536); (33.649, 108.631, 0.436); (39.904, 27.775, 18.245); (19.312, 111.585, 341.013); [R_Axis0,R_PadTouch]; 22.550034
78.484255; (39.686, 28.234, 18.536); (33.835, 108.766, 0.354); (39.905, 27.778, 18.245); (18.737, 111.225, 341.086); [R_Axis0,R_PadTouch]; 23.094738
78.485265; (39.686, 28.234, 18.536); (33.835, 108.766, 0.354); (39.905, 27.778, 18.245); (18.737, 111.225, 341.086); [R_Axis0,R_PadTouch]; 23.094738
78.521204; (39.685, 28.234, 18.536); (33.887, 108.607, 0.089); (39.906, 27.780, 18.245); (18.696, 111.550, 340.102); [R_Axis0,R_PadTouch]; 23.626932
78.523233; (39.685, 28.234, 18.536); (33.887, 108.607, 0.089); (39.906, 27.780, 18.245); (18.696, 111.550, 340.102); [R_Axis0,R_PadTouch]; 23.626932
78.562155; (39.685, 28.235, 18.536); (33.675, 108.295, 359.644); (39.908, 27.782, 18.249); (18.854, 110.420, 340.255); [R_Axis0,R_PadTouch]; 24.228796
78.563174; (39.685, 28.235, 18.536); (33.675, 108.295, 359.644); (39.908, 27.782, 18.249); (18.854, 110.420, 340.255); [R_Axis0,R_PadTouch]; 24.228796
78.600679; (39.684, 28.235, 18.536); (33.507, 108.092, 359.515); (39.908, 27.781, 18.250); (19.333, 111.084, 340.572); [R_Axis0,R_PadTouch]; 24.377174
78.639325; (39.683, 28.236, 18.537); (33.481, 107.944, 359.545); (39.908, 27.781, 18.252); (18.930, 110.066, 340.274); [R_Axis0,R_PadTouch]; 24.597616
78.640372; (39.683, 28.236, 18.537); (33.481, 107.944, 359.545); (39.908, 27.781, 18.252); (18.930, 110.066, 340.274); [R_Axis0,R_PadTouch]; 24.597616
78.678633; (39.683, 28.236, 18.537); (33.269, 107.719, 359.590); (39.908, 27.779, 18.253); (19.286, 110.253, 340.207); [R_Axis0,R_PadTouch]; 24.825554
78.679840; (39.683, 28.236, 18.537); (33.269, 107.719, 359.590); (39.908, 27.779, 18.253); (19.286, 110.253, 340.207); [R_Axis0,R_PadTouch]; 24.825554
78.718628; (39.683, 28.236, 18.537); (33.103, 107.309, 359.573); (39.908, 27.777, 18.254); (19.829, 110.430, 340.740); [R_Axis0,R_PadTouch]; 24.952116
78.719727; (39.683, 28.236, 18.537); (33.103, 107.309, 359.573); (39.908, 27.777, 18.254); (19.829, 110.430, 340.740); [R_Axis0,R_PadTouch]; 24.952116
78.755391; (39.682, 28.236, 18.537); (33.030, 107.049, 359.280); (39.907, 27.776, 18.254); (20.195, 110.309, 340.379); [R_Axis0,R_PadTouch]; 25.042503
78.794239; (39.681, 28.237, 18.536); (32.947, 106.808, 359.005); (39.905, 27.773, 18.250); (20.920, 111.749, 340.445); [R_Axis0,R_PadTouch]; 25.389532
78.795747; (39.681, 28.237, 18.536); (32.947, 106.808, 359.005); (39.905, 27.773, 18.250); (20.920, 111.749, 340.445); [R_Axis0,R_PadTouch]; 25.389532
78.832995; (39.681, 28.237, 18.535); (32.815, 106.985, 358.868); (39.903, 27.771, 18.246); (21.580, 113.335, 340.349); [R_Axis0,R_PadTouch]; 25.419546
78.834200; (39.681, 28.237, 18.535); (32.815, 106.985, 358.868); (39.903, 27.771, 18.246); (21.580, 113.335, 340.349); [R_Axis0,R_PadTouch]; 25.419546
78.873877; (39.680, 28.237, 18.534); (32.761, 107.373, 358.820); (39.900, 27.769, 18.241); (21.818, 114.760, 341.525); [R_Axis0,R_PadTouch]; 25.514744
78.874887; (39.680, 28.237, 18.534); (32.761, 107.373, 358.820); (39.900, 27.769, 18.241); (21.818, 114.760, 341.525); [R_Axis0,R_PadTouch]; 25.514744
78.910540; (39.680, 28.237, 18.532); (32.852, 107.917, 358.860); (39.897, 27.767, 18.236); (22.014, 116.117, 342.022); [R_Axis0,R_PadTouch]; 25.418257
78.949683; (39.679, 28.237, 18.530); (32.928, 108.412, 358.909); (39.894, 27.763, 18.232); (23.100, 117.164, 342.418); [R_Axis0,R_PadTouch]; 25.658340
78.950769; (39.679, 28.237, 18.530); (32.928, 108.412, 358.909); (39.894, 27.763, 18.232); (23.100, 117.164, 342.418); [R_Axis0,R_PadTouch]; 25.658340
78.987430; (39.679, 28.237, 18.529); (32.969, 108.918, 358.979); (39.892, 27.760, 18.231); (24.047, 116.609, 341.825); [R_Axis0,R_PadTouch]; 25.592188
78.988451; (39.679, 28.237, 18.529); (32.969, 108.918, 358.979); (39.892, 27.760, 18.231); (24.047, 116.609, 341.825); [R_Axis0,R_PadTouch]; 25.592188
79.028551; (39.679, 28.236, 18.527); (33.069, 109.407, 359.159); (39.890, 27.757, 18.229); (24.878, 116.999, 341.254); [R_Axis0,R_PadTouch]; 25.798878
79.029553; (39.679, 28.236, 18.527); (33.069, 109.407, 359.159); (39.890, 27.757, 18.229); (24.878, 116.999, 341.254); [R_Axis0,R_PadTouch]; 25.798878
79.066667; (39.679, 28.236, 18.525); (33.485, 109.892, 359.454); (39.887, 27.755, 18.228); (24.498, 117.084, 342.279); [R_Axis0,R_PadTouch]; 25.595438
79.105829; (39.679, 28.235, 18.524); (33.588, 109.892, 359.345); (39.886, 27.754, 18.227); (25.079, 117.013, 341.715); [R_Axis0,R_PadTouch]; 25.696325
79.106830; (39.679, 28.235, 18.524); (33.588, 109.892, 359.345); (39.886, 27.754, 18.227); (25.079, 117.013, 341.715); [R_Axis0,R_PadTouch]; 25.696325
79.142699; (39.679, 28.235, 18.523); (33.721, 109.805, 359.004); (39.885, 27.754, 18.227); (24.869, 116.819, 341.463); [R_Axis0,R_PadTouch]; 25.594486
79.144888; (39.679, 28.235, 18.523); (33.721, 109.805, 359.004); (39.885, 27.754, 18.227); (24.869, 116.819, 341.463); [R_Axis0,R_PadTouch]; 25.594486
79.184287; (39.679, 28.235, 18.522); (33.767, 109.856, 358.956); (39.885, 27.754, 18.226); (24.618, 117.053, 341.590); [R_Axis0,R_PadTouch]; 25.783592
79.185298; (39.679, 28.235, 18.522); (33.767, 109.856, 358.956); (39.885, 27.754, 18.226); (24.618, 117.053, 341.590); [R_Axis0,R_PadTouch]; 25.783592
79.220887; (39.679, 28.235, 18.522); (33.710, 109.807, 359.095); (39.884, 27.752, 18.225); (25.255, 117.646, 341.530); [R_Axis0,R_PadTouch]; 25.623886
79.259889; (39.679, 28.235, 18.521); (33.778, 109.797, 358.884); (39.884, 27.751, 18.225); (25.485, 117.462, 341.682); [R_Axis0,R_PadTouch]; 25.847883
79.260890; (39.679, 28.235, 18.521); (33.778, 109.797, 358.884); (39.884, 27.751, 18.225); (25.485, 117.462, 341.682); [R_Axis0,R_PadTouch]; 25.847883
79.298801; (39.679, 28.235, 18.520); (33.870, 109.831, 358.847); (39.879, 27.742, 18.219); (29.008, 120.091, 341.474); [R_Axis0,R_PadTouch]; 25.781029
79.299803; (39.679, 28.235, 18.520); (33.870, 109.831, 358.847); (39.879, 27.742, 18.219); (29.008, 120.091, 341.474); [R_Axis0,R_PadTouch]; 25.781029
79.337703; (39.678, 28.235, 18.520); (34.101, 110.055, 358.743); (39.879, 27.738, 18.219); (29.698, 119.260, 339.250); [R_Axis0,R_PadTouch]; 25.884642
79.374821; (39.678, 28.235, 18.519); (34.169, 110.172, 358.849); (39.878, 27.739, 18.218); (28.479, 119.610, 341.185); [R_Axis0,R_PadTouch]; 25.842358
79.376328; (39.678, 28.235, 18.519); (34.169, 110.172, 358.849); (39.878, 27.739, 18.218); (28.479, 119.610, 341.185); [R_Axis0,R_PadTouch]; 25.842358
79.413591; (39.678, 28.234, 18.519); (34.064, 110.058, 358.961); (39.878, 27.741, 18.218); (27.136, 119.628, 341.930); [R_Axis0,R_PadTouch]; 25.925913
79.415618; (39.678, 28.234, 18.519); (34.064, 110.058, 358.961); (39.878, 27.741, 18.218); (27.136, 119.628, 341.930); [R_Axis0,R_PadTouch]; 25.925913
79.453668; (39.678, 28.235, 18.519); (34.091, 109.931, 358.956); (39.877, 27.742, 18.218); (27.684, 119.502, 341.130); [R_Axis0,R_PadTouch]; 25.895226
79.455110; (39.678, 28.235, 18.519); (34.091, 109.931, 358.956); (39.877, 27.742, 18.218); (27.684, 119.502, 341.130); [R_Axis0,R_PadTouch]; 25.895226
79.492765; (39.678, 28.235, 18.519); (34.112, 109.763, 358.787); (39.878, 27.743, 18.218); (27.571, 118.998, 340.013); [R_Axis0,R_PadTouch]; 25.778616
79.530084; (39.678, 28.235, 18.518); (33.977, 109.613, 358.491); (39.878, 27.744, 18.218); (26.984, 119.135, 340.790); [R_Axis0,R_PadTouch]; 25.799639
79.531592; (39.678, 28.235, 18.518); (33.977, 109.613, 358.491); (39.878, 27.744, 18.218); (26.984, 119.135, 340.790); [R_Axis0,R_PadTouch]; 25.799639
79.569516; (39.678, 28.235, 18.517); (33.909, 109.603, 358.378); (39.878, 27.744, 18.218); (27.137, 119.149, 340.953); [R_Axis0,R_PadTouch]; 25.853857
79.571530; (39.678, 28.235, 18.517); (33.909, 109.603, 358.378); (39.878, 27.744, 18.218); (27.137, 119.149, 340.953); [R_Axis0,R_PadTouch]; 25.853857
79.609200; (39.677, 28.235, 18.517); (33.831, 109.717, 358.368); (39.878, 27.745, 18.218); (27.086, 119.190, 340.999); [R_Axis0,R_PadTouch]; 25.722311
79.610202; (39.677, 28.235, 18.517); (33.831, 109.717, 358.368); (39.878, 27.745, 18.218); (27.086, 119.190, 340.999); [R_Axis0,R_PadTouch]; 25.722311
79.648495; (39.677, 28.236, 18.517); (33.676, 109.791, 358.311); (39.877, 27.746, 18.218); (26.340, 118.977, 339.857); [R_Axis0,R_PadTouch]; 25.767109
79.686504; (39.676, 28.236, 18.517); (33.529, 109.926, 358.335); (39.878, 27.749, 18.218); (25.564, 118.426, 339.375); [R_Axis0,R_PadTouch]; 25.718620
79.688025; (39.676, 28.236, 18.517); (33.529, 109.926, 358.335); (39.878, 27.749, 18.218); (25.564, 118.426, 339.375); [R_Axis0,R_PadTouch]; 25.718620
79.725243; (39.676, 28.236, 18.517); (33.507, 109.942, 358.488); (39.878, 27.748, 18.217); (26.029, 119.613, 341.561); [R_Axis0,R_PadTouch]; 25.720837
79.727255; (39.676, 28.236, 18.517); (33.507, 109.942, 358.488); (39.878, 27.748, 18.217); (26.029, 119.613, 341.561); [R_Axis0,R_PadTouch]; 25.720837
79.764207; (39.675, 28.236, 18.517); (33.425, 109.778, 358.037); (39.879, 27.752, 18.220); (25.270, 117.470, 340.881); [R_Axis0,R_PadTouch]; 25.707609
79.765713; (39.675, 28.236, 18.517); (33.425, 109.778, 358.037); (39.879, 27.752, 18.220); (25.270, 117.470, 340.881); [R_Axis0,R_PadTouch]; 25.707609
79.802947; (39.675, 28.236, 18.516); (33.318, 109.694, 358.160); (39.877, 27.751, 18.218); (26.163, 119.135, 340.977); [R_Axis0,R_PadTouch]; 25.809256
79.840834; (39.675, 28.236, 18.516); (33.325, 109.707, 358.034); (39.878, 27.753, 18.219); (24.827, 118.184, 342.502); [R_Axis0,R_PadTouch]; 25.809481
79.842594; (39.675, 28.236, 18.516); (33.325, 109.707, 358.034); (39.878, 27.753, 18.219); (24.827, 118.184, 342.502); [R_Axis0,R_PadTouch]; 25.809481
79.879884; (39.675, 28.236, 18.517); (33.297, 109.869, 358.045); (39.879, 27.754, 18.219); (24.682, 117.754, 341.038); [R_Axis0,R_PadTouch]; 25.787977
79.881391; (39.675, 28.236, 18.517); (33.297, 109.869, 358.045); (39.879, 27.754, 18.219); (24.682, 117.754, 341.038); [R_Axis0,R_PadTouch]; 25.787977
79.919259; (39.675, 28.237, 18.517); (33.167, 109.965, 358.333); (39.878, 27.753, 18.217); (25.276, 118.748, 341.329); [R_Axis0,R_PadTouch]; 25.818357
79.920261; (39.675, 28.237, 18.517); (33.167, 109.965, 358.333); (39.878, 27.753, 18.217); (25.276, 118.748, 341.329); [R_Axis0,R_PadTouch]; 25.818357
79.958320; (39.674, 28.237, 18.517); (33.076, 110.017, 358.296); (39.878, 27.753, 18.216); (24.807, 118.994, 341.554); [R_Axis0,R_PadTouch]; 25.744013
79.996622; (39.675, 28.238, 18.516); (32.739, 109.952, 358.177); (39.876, 27.753, 18.214); (25.298, 119.833, 340.413); [R_Axis0,R_PadTouch]; 25.801495
79.998664; (39.675, 28.238, 18.516); (32.739, 109.952, 358.177); (39.876, 27.753, 18.214); (25.298, 119.833, 340.413); [R_Axis0,R_PadTouch]; 25.801495
80.033867; (39.675, 28.238, 18.517); (32.711, 109.938, 358.194); (39.875, 27.753, 18.215); (24.948, 119.386, 340.531); [R_PadTouch]; 25.727102
80.036223; (39.675, 28.238, 18.517); (32.711, 109.938, 358.194); (39.875, 27.753, 18.215); (24.948, 119.386, 340.531); [R_PadTouch]; 25.727102
80.073545; (39.675, 28.238, 18.517); (32.786, 109.957, 358.278); (39.876, 27.753, 18.215); (25.496, 119.199, 340.554); []; 25.838209
80.075570; (39.675, 28.238, 18.517); (32.786, 109.957, 358.278); (39.876, 27.753, 18.215); (25.496, 119.199, 340.554); []; 25.838209
80.112714; (39.675, 28.238, 18.517); (32.805, 109.831, 358.348); (39.875, 27.753, 18.212); (24.997, 120.295, 340.217); []; 25.835136
80.150743; (39.675, 28.237, 18.518); (32.863, 109.740, 358.328); (39.876, 27.753, 18.213); (24.796, 120.397, 342.606); []; 25.872324
80.153110; (39.675, 28.237, 18.518); (32.863, 109.740, 358.328); (39.876, 27.753, 18.213); (24.796, 120.397, 342.606); []; 25.872324
80.190135; (39.675, 28.237, 18.518); (32.897, 109.710, 358.241); (39.876, 27.754, 18.213); (24.634, 119.637, 341.046); []; 25.745533
80.191137; (39.675, 28.237, 18.518); (32.897, 109.710, 358.241); (39.876, 27.754, 18.213); (24.634, 119.637, 341.046); []; 25.745533
80.230487; (39.675, 28.237, 18.518); (32.914, 109.741, 358.562); (39.876, 27.753, 18.215); (25.398, 119.561, 341.144); []; 25.742775
80.231490; (39.675, 28.237, 18.518); (32.914, 109.741, 358.562); (39.876, 27.753, 18.215); (25.398, 119.561, 341.144); []; 25.742775
80.268402; (41.309, 28.628, 17.410); (32.854, 109.686, 358.485); (41.510, 28.145, 17.107); (24.945, 119.323, 340.122); []; 25.683435
80.305824; (41.309, 28.628, 17.410); (32.834, 109.577, 358.603); (41.511, 28.145, 17.107); (24.862, 119.500, 340.026); []; 25.808397
80.307027; (41.309, 28.628, 17.410); (32.834, 109.577, 358.603); (41.511, 28.145, 17.107); (24.862, 119.500, 340.026); []; 25.808397
80.344099; (41.309, 28.629, 17.411); (32.726, 109.381, 358.611); (41.512, 28.146, 17.108); (25.051, 119.264, 340.063); []; 25.911968
80.345608; (41.309, 28.629, 17.411); (32.726, 109.381, 358.611); (41.512, 28.146, 17.108); (25.051, 119.264, 340.063); []; 25.911968
80.382988; (41.309, 28.629, 17.411); (32.484, 109.005, 358.646); (41.513, 28.147, 17.110); (25.111, 118.842, 339.588); []; 25.919559
80.419478; (41.310, 28.629, 17.412); (32.258, 108.314, 358.570); (41.516, 28.152, 17.115); (24.036, 117.659, 339.621); []; 25.997997
80.421799; (41.310, 28.629, 17.412); (32.258, 108.314, 358.570); (41.516, 28.152, 17.115); (24.036, 117.659, 339.621); []; 25.997997
80.459170; (41.310, 28.630, 17.414); (32.270, 107.345, 358.468); (41.520, 28.158, 17.120); (23.026, 115.965, 338.227); []; 26.111652
80.461565; (41.310, 28.630, 17.414); (32.270, 107.345, 358.468); (41.520, 28.158, 17.120); (23.026, 115.965, 338.227); []; 26.111652
80.507243; (41.310, 28.628, 17.416); (33.300, 105.444, 358.445); (41.530, 28.172, 17.133); (21.035, 112.318, 336.422); []; 25.868534
80.508264; (41.310, 28.628, 17.416); (33.300, 105.444, 358.445); (41.530, 28.172, 17.133); (21.035, 112.318, 336.422); []; 25.868534
80.544462; (41.310, 28.626, 17.418); (34.218, 104.829, 358.436); (41.534, 28.179, 17.140); (19.887, 110.691, 336.068); []; 24.846004
80.546524; (41.310, 28.626, 17.418); (34.218, 104.829, 358.436); (41.534, 28.179, 17.140); (19.887, 110.691, 336.068); []; 24.846004
80.584313; (41.310, 28.626, 17.419); (34.557, 104.460, 358.235); (41.538, 28.187, 17.146); (18.477, 109.295, 335.483); []; 25.101274
80.584819; (41.310, 28.626, 17.419); (34.557, 104.460, 358.235); (41.538, 28.187, 17.146); (18.477, 109.295, 335.483); []; 25.101274
80.622856; (41.310, 28.626, 17.419); (34.160, 103.881, 358.152); (41.542, 28.197, 17.153); (17.118, 107.776, 336.358); []; 25.262840
80.658706; (41.310, 28.628, 17.421); (33.562, 103.089, 358.195); (41.545, 28.207, 17.162); (15.306, 105.710, 336.629); []; 25.391445
80.659708; (41.310, 28.628, 17.421); (33.562, 103.089, 358.195); (41.545, 28.207, 17.162); (15.306, 105.710, 336.629); []; 25.391445
80.697780; (41.311, 28.630, 17.426); (32.571, 100.521, 358.140); (41.550, 28.224, 17.185); (13.385, 99.913, 332.672); []; 25.735128
80.698791; (41.311, 28.630, 17.426); (32.571, 100.521, 358.140); (41.550, 28.224, 17.185); (13.385, 99.913, 332.672); []; 25.735128
80.736366; (41.311, 28.631, 17.429); (32.228, 98.692, 358.041); (41.552, 28.231, 17.199); (12.762, 96.658, 331.476); []; 25.816942
80.781951; (41.311, 28.631, 17.432); (31.864, 96.907, 357.756); (41.555, 28.235, 17.215); (12.861, 93.920, 329.991); [R_PadTouch]; 25.849010
80.783459; (41.311, 28.631, 17.432); (31.864, 96.907, 357.756); (41.555, 28.235, 17.215); (12.861, 93.920, 329.991); [R_PadTouch]; 25.849010
80.828736; (41.309, 28.632, 17.439); (31.559, 93.698, 357.609); (41.563, 28.237, 17.243); (13.666, 90.722, 327.526); [R_PadTouch]; 24.801968
80.830965; (41.309, 28.632, 17.439); (31.559, 93.698, 357.609); (41.563, 28.237, 17.243); (13.666, 90.722, 327.526); [R_PadTouch]; 24.801968
80.831966; (41.309, 28.632, 17.439); (31.559, 93.698, 357.609); (41.563, 28.237, 17.243); (13.666, 90.722, 327.526); [R_PadTouch]; 24.801968
80.876805; (41.308, 28.633, 17.442); (31.356, 92.390, 357.445); (41.566, 28.240, 17.256); (13.199, 89.030, 327.767); [R_Axis0,R_PadTouch]; 24.030638
80.877807; (41.308, 28.633, 17.442); (31.356, 92.390, 357.445); (41.566, 28.240, 17.256); (13.199, 89.030, 327.767); [R_Axis0,R_PadTouch]; 24.030638
80.923894; (41.307, 28.634, 17.445); (30.806, 91.407, 357.695); (41.570, 28.244, 17.265); (11.824, 87.997, 328.292); [R_Axis0,R_PadTouch]; 23.442572
80.925090; (41.307, 28.634, 17.445); (30.806, 91.407, 357.695); (41.570, 28.244, 17.265); (11.824, 87.997, 328.292); [R_Axis0,R_PadTouch]; 23.442572
80.969821; (41.306, 28.636, 17.449); (29.962, 89.567, 358.327); (41.575, 28.249, 17.276); (11.871, 87.284, 327.211); [R_Axis0,R_PadTouch]; 22.949589
80.971328; (41.306, 28.636, 17.449); (29.962, 89.567, 358.327); (41.575, 28.249, 17.276); (11.871, 87.284, 327.211); [R_Axis0,R_PadTouch]; 22.949589
81.016498; (41.305, 28.637, 17.451); (29.661, 88.960, 358.567); (41.577, 28.253, 17.280); (10.612, 86.579, 328.904); [R_Axis0,R_PadTouch]; 22.697821
81.018082; (41.305, 28.637, 17.451); (29.661, 88.960, 358.567); (41.577, 28.253, 17.280); (10.612, 86.579, 328.904); [R_Axis0,R_PadTouch]; 22.697821
81.062611; (41.304, 28.638, 17.455); (29.135, 87.826, 358.349); (41.579, 28.256, 17.285); (10.761, 85.923, 328.485); [R_Axis0,R_PadTouch]; 22.414864
81.063631; (41.304, 28.638, 17.455); (29.135, 87.826, 358.349); (41.579, 28.256, 17.285); (10.761, 85.923, 328.485); [R_Axis0,R_PadTouch]; 22.414864
81.108191; (41.303, 28.638, 17.456); (29.050, 87.614, 358.492); (41.580, 28.257, 17.287); (10.325, 85.604, 329.173); [R_Axis0,R_PadTouch]; 22.304201
81.110214; (41.303, 28.638, 17.456); (29.050, 87.614, 358.492); (41.580, 28.257, 17.287); (10.325, 85.604, 329.173); [R_Axis0,R_PadTouch]; 22.304201
81.154753; (41.302, 28.638, 17.457); (29.012, 87.472, 358.657); (41.580, 28.258, 17.289); (10.397, 85.237, 329.171); [R_Axis0,R_PadTouch]; 22.103170
81.155755; (41.302, 28.638, 17.457); (29.012, 87.472, 358.657); (41.580, 28.258, 17.289); (10.397, 85.237, 329.171); [R_Axis0,R_PadTouch]; 22.103170
81.201612; (41.301, 28.638, 17.459); (28.683, 87.417, 358.698); (41.580, 28.266, 17.294); (8.636, 83.872, 328.924); [R_Axis0,R_PadTouch]; 21.991892
81.203182; (41.301, 28.638, 17.459); (28.683, 87.417, 358.698); (41.580, 28.266, 17.294); (8.636, 83.872, 328.924); [R_Axis0,R_PadTouch]; 21.991892
81.248629; (41.301, 28.638, 17.459); (28.534, 87.262, 358.888); (41.581, 28.271, 17.296); (7.820, 83.939, 329.042); [R_Axis0,R_PadTouch]; 21.887299
81.249631; (41.301, 28.638, 17.459); (28.534, 87.262, 358.888); (41.581, 28.271, 17.296); (7.820, 83.939, 329.042); [R_Axis0,R_PadTouch]; 21.887299
81.294014; (41.299, 28.639, 17.460); (28.353, 87.121, 358.754); (41.582, 28.276, 17.301); (7.606, 83.261, 329.593); [R_Axis0,R_PadTouch]; 21.762142
81.295250; (41.299, 28.639, 17.460); (28.353, 87.121, 358.754); (41.582, 28.276, 17.301); (7.606, 83.261, 329.593); [R_Axis0,R_PadTouch]; 21.762142
81.296757; (41.299, 28.639, 17.460); (28.353, 87.121, 358.754); (41.582, 28.276, 17.301); (7.606, 83.261, 329.593); [R_Axis0,R_PadTouch]; 21.762142
81.341759; (41.299, 28.639, 17.461); (28.020, 87.076, 358.875); (41.583, 28.277, 17.302); (7.686, 83.076, 328.938); [R_Axis0,R_PadTouch]; 21.804808
81.342919; (41.299, 28.639, 17.461); (28.020, 87.076, 358.875); (41.583, 28.277, 17.302); (7.686, 83.076, 328.938); [R_Axis0,R_PadTouch]; 21.804808
81.387898; (41.298, 28.640, 17.462); (27.703, 86.953, 359.040); (41.584, 28.278, 17.304); (7.520, 83.185, 329.808); [R_Axis0,R_PadTouch]; 21.686613
81.388998; (41.298, 28.640, 17.462); (27.703, 86.953, 359.040); (41.584, 28.278, 17.304); (7.520, 83.185, 329.808); [R_Axis0,R_PadTouch]; 21.686613
81.434285; (41.296, 28.641, 17.463); (27.252, 86.736, 358.958); (41.584, 28.279, 17.306); (7.319, 82.534, 329.035); [R_Axis0,R_PadTouch]; 21.699572
81.435419; (41.296, 28.641, 17.463); (27.252, 86.736, 358.958); (41.584, 28.279, 17.306); (7.319, 82.534, 329.035); [R_Axis0,R_PadTouch]; 21.699572
81.480785; (41.295, 28.641, 17.464); (27.260, 86.642, 359.007); (41.584, 28.279, 17.307); (7.612, 82.673, 330.285); [R_Axis0,R_PadTouch]; 21.648251
81.481786; (41.295, 28.641, 17.464); (27.260, 86.642, 359.007); (41.584, 28.279, 17.307); (7.612, 82.673, 330.285); [R_Axis0,R_PadTouch]; 21.648251
81.526086; (41.295, 28.641, 17.465); (27.058, 86.547, 358.965); (41.583, 28.279, 17.309); (7.580, 82.483, 329.974); [R_Axis0,R_PadTouch]; 21.660923
81.527195; (41.295, 28.641, 17.465); (27.058, 86.547, 358.965); (41.583, 28.279, 17.309); (7.580, 82.483, 329.974); [R_Axis0,R_PadTouch]; 21.660923
81.573157; (41.293, 28.641, 17.466); (26.804, 86.520, 359.146); (41.583, 28.279, 17.310); (7.423, 82.419, 329.476); [R_Axis0,R_PadTouch]; 21.669521
81.574667; (41.293, 28.641, 17.466); (26.804, 86.520, 359.146); (41.583, 28.279, 17.310); (7.423, 82.419, 329.476); [R_Axis0,R_PadTouch]; 21.669521
81.620141; (41.293, 28.641, 17.466); (26.757, 86.458, 359.128); (41.582, 28.279, 17.311); (7.656, 82.690, 329.673); [R_Axis0,R_PadTouch]; 21.615250
81.621142; (41.293, 28.641, 17.466); (26.757, 86.458, 359.128); (41.582, 28.279, 17.311); (7.656, 82.690, 329.673); [R_Axis0,R_PadTouch]; 21.615250
81.665334; (41.291, 28.642, 17.467); (26.480, 86.228, 359.261); (41.582, 28.282, 17.312); (5.845, 82.275, 329.618); [R_Axis0,R_PadTouch]; 21.490963
81.666374; (41.291, 28.642, 17.467); (26.480, 86.228, 359.261); (41.582, 28.282, 17.312); (5.845, 82.275, 329.618); [R_Axis0,R_PadTouch]; 21.490963
81.714633; (41.291, 28.642, 17.468); (26.241, 86.043, 359.167); (41.581, 28.285, 17.313); (5.528, 81.757, 329.204); [R_PadTouch]; 21.616226
81.715790; (41.291, 28.642, 17.468); (26.241, 86.043, 359.167); (41.581, 28.285, 17.313); (5.528, 81.757, 329.204); [R_PadTouch]; 21.616226
81.760686; (41.290, 28.642, 17.468); (26.219, 85.795, 359.290); (41.580, 28.284, 17.314); (6.207, 81.970, 328.817); [R_PadTouch]; 21.319227
81.761687; (41.290, 28.642, 17.468); (26.219, 85.795, 359.290); (41.580, 28.284, 17.314); (6.207, 81.970, 328.817); [R_PadTouch]; 21.319227
